trajectory,system,waypoint,waypoint_count,trajectory_angle_deg,distance_along_m,rx_config_name,snr_db_log_rounded,capacity_bits_s_hz_log_rounded,trajectory_angle_deg_exact,distance_along_m_exact,tx_center_x_m,tx_center_y_m,tx_center_z_m
Linear,Lens,14,21,,13.3,Simul_+0deg,11.2,3.71,,13.299999999999999,0.0,3.799999999999999,2.0
Linear,Lens,14,21,,13.3,Simul_-45deg,7.9,2.67,,13.299999999999999,0.0,3.799999999999999,2.0
Linear,Lens,15,21,,14.25,Simul_+45deg,23.5,7.8,,14.25,0.0,4.75,2.0
Linear,Lens,15,21,,14.25,Simul_+0deg,9.5,3.17,,14.25,0.0,4.75,2.0
Linear,Lens,15,21,,14.25,Simul_-45deg,7.0,2.48,,14.25,0.0,4.75,2.0
Linear,Lens,16,21,,15.2,Simul_+45deg,24.8,8.25,,15.2,0.0,5.700000000000001,2.0
Linear,Lens,16,21,,15.2,Simul_+0deg,10.9,3.59,,15.2,0.0,5.700000000000001,2.0
Linear,Lens,16,21,,15.2,Simul_-45deg,6.8,2.42,,15.2,0.0,5.700000000000001,2.0
Linear,Lens,17,21,,16.15,Simul_+45deg,24.6,8.17,,16.15,0.0,6.649999999999999,2.0
Linear,Lens,17,21,,16.15,Simul_+0deg,7.5,2.56,,16.15,0.0,6.649999999999999,2.0
Linear,Lens,17,21,,16.15,Simul_-45deg,7.3,2.53,,16.15,0.0,6.649999999999999,2.0
Linear,Lens,18,21,,17.1,Simul_+45deg,23.3,7.75,,17.099999999999998,0.0,7.600000000000001,2.0
Linear,Lens,18,21,,17.1,Simul_+0deg,7.3,2.5,,17.099999999999998,0.0,7.600000000000001,2.0
Linear,Lens,18,21,,17.1,Simul_-45deg,6.9,2.43,,17.099999999999998,0.0,7.600000000000001,2.0
Linear,Lens,19,21,,18.05,Simul_+45deg,21.5,7.12,,18.05,0.0,8.55,2.0
Linear,Lens,19,21,,18.05,Simul_+0deg,5.2,1.99,,18.05,0.0,8.55,2.0
Linear,Lens,19,21,,18.05,Simul_-45deg,6.4,2.29,,18.05,0.0,8.55,2.0
Linear,Lens,20,21,,19.0,Simul_+45deg,20.2,6.64,,19.0,0.0,9.5,2.0
Linear,Lens,20,21,,19.0,Simul_+0deg,5.1,1.98,,19.0,0.0,9.5,2.0
Linear,Lens,20,21,,19.0,Simul_-45deg,6.3,2.31,,19.0,0.0,9.5,2.0
Half-Circular,Lens,0,37,,0.0,Simul_+45deg,7.2,2.52,-90.0,0.0,-9.0,-9.0,2.0
Half-Circular,Lens,0,37,,0.0,Simul_+0deg,10.0,3.34,-90.0,0.0,-9.0,-9.0,2.0
Half-Circular,Lens,0,37,,0.0,Simul_-45deg,18.7,6.21,-90.0,0.0,-9.0,-9.0,2.0
Half-Circular,Lens,1,37,,0.79,Simul_+45deg,6.7,2.41,-85.0,0.7853981633974483,-8.215598315271077,-8.96575228282571,2.0
Half-Circular,Lens,1,37,,0.79,Simul_+0deg,10.2,3.43,-85.0,0.7853981633974483,-8.215598315271077,-8.96575228282571,2.0
Half-Circular,Lens,1,37,,0.79,Simul_-45deg,18.2,6.01,-85.0,0.7853981633974483,-8.215598315271077,-8.96575228282571,2.0
Half-Circular,Lens,2,37,,1.57,Simul_+45deg,6.0,2.19,-80.0,1.5707963267948966,-7.437166400997626,-8.863269777109872,2.0
Half-Circular,Lens,2,37,,1.57,Simul_+0deg,8.5,2.9,-80.0,1.5707963267948966,-7.437166400997626,-8.863269777109872,2.0
Half-Circular,Lens,2,37,,1.57,Simul_-45deg,18.5,6.11,-80.0,1.5707963267948966,-7.437166400997626,-8.863269777109872,2.0
Half-Circular,Lens,3,37,,2.36,Simul_+45deg,6.6,2.35,-75.0,2.356194490192345,-6.670628594077313,-8.693332436601615,2.0
Half-Circular,Lens,3,37,,2.36,Simul_+0deg,8.0,2.72,-75.0,2.356194490192345,-6.670628594077313,-8.693332436601615,2.0
Half-Circular,Lens,3,37,,2.36,Simul_-45deg,20.0,6.56,-75.0,2.356194490192345,-6.670628594077313,-8.693332436601615,2.0
Half-Circular,Lens,4,37,,3.14,Simul_+45deg,7.0,2.45,-70.0,3.141592653589793,-5.9218187100689805,-8.457233587073175,2.0
Half-Circular,Lens,4,37,,3.14,Simul_+0deg,9.3,3.11,-70.0,3.141592653589793,-5.9218187100689805,-8.457233587073175,2.0
Half-Circular,Lens,4,37,,3.14,Simul_-45deg,19.0,6.15,-70.0,3.141592653589793,-5.9218187100689805,-8.457233587073175,2.0
Half-Circular,Lens,5,37,,3.93,Simul_+45deg,7.9,2.66,-65.0,3.9269908169872414,-5.196435644333706,-8.15677008332985,2.0
Half-Circular,Lens,5,37,,3.93,Simul_+0deg,10.6,3.46,-65.0,3.9269908169872414,-5.196435644333706,-8.15677008332985,2.0
Half-Circular,Lens,5,37,,3.93,Simul_-45deg,17.0,5.57,-65.0,3.9269908169872414,-5.196435644333706,-8.15677008332985,2.0
Half-Circular,Lens,6,37,,4.71,Simul_+45deg,8.4,2.84,-60.0,4.71238898038469,-4.499999999999999,-7.794228634059947,2.0
Half-Circular,Lens,6,37,,4.71,Simul_+0deg,11.4,3.75,-60.0,4.71238898038469,-4.499999999999999,-7.794228634059947,2.0
Half-Circular,Lens,6,37,,4.71,Simul_-45deg,15.8,5.16,-60.0,4.71238898038469,-4.499999999999999,-7.794228634059947,2.0
Half-Circular,Lens,7,37,,5.5,Simul_+45deg,7.5,2.58,-55.0,5.497787143782138,-3.8378120728405856,-7.372368398600926,2.0
Half-Circular,Lens,7,37,,5.5,Simul_+0deg,11.3,3.72,-55.0,5.497787143782138,-3.8378120728405856,-7.372368398600926,2.0
Half-Circular,Lens,7,37,,5.5,Simul_-45deg,19.3,6.4,-55.0,5.497787143782138,-3.8378120728405856,-7.372368398600926,2.0
Half-Circular,Lens,8,37,,6.28,Simul_+45deg,7.3,2.55,-50.0,6.283185307179586,-3.2149115128211454,-6.894399988070802,2.0
Half-Circular,Lens,8,37,,6.28,Simul_+0deg,10.4,3.48,-50.0,6.283185307179586,-3.2149115128211454,-6.894399988070802,2.0
Half-Circular,Lens,8,37,,6.28,Simul_-45deg,21.7,7.21,-50.0,6.283185307179586,-3.2149115128211454,-6.894399988070802,2.0
Half-Circular,Lens,9,37,,7.07,Simul_+45deg,8.1,2.79,-45.0,7.0685834705770345,-2.6360389693210715,-6.3639610306789285,2.0
Half-Circular,Lens,9,37,,7.07,Simul_+0deg,9.1,3.06,-45.0,7.0685834705770345,-2.6360389693210715,-6.3639610306789285,2.0
Half-Circular,Lens,9,37,,7.07,Simul_-45deg,23.8,7.89,-45.0,7.0685834705770345,-2.6360389693210715,-6.3639610306789285,2.0
Half-Circular,Lens,10,37,,7.85,Simul_+45deg,8.7,2.96,-40.0,7.853981633974483,-2.105600011929198,-5.785088487178854,2.0
Half-Circular,Lens,10,37,,7.85,Simul_+0deg,8.7,2.92,-40.0,7.853981633974483,-2.105600011929198,-5.785088487178854,2.0
Half-Circular,Lens,10,37,,7.85,Simul_-45deg,25.7,8.55,-40.0,7.853981633974483,-2.105600011929198,-5.785088487178854,2.0
Half-Circular,Lens,11,37,,8.64,Simul_+45deg,8.6,2.87,-35.0,8.639379797371932,-1.6276316013990737,-5.162187927159414,2.0
Half-Circular,Lens,11,37,,8.64,Simul_+0deg,10.1,3.37,-35.0,8.639379797371932,-1.6276316013990737,-5.162187927159414,2.0
Half-Circular,Lens,11,37,,8.64,Simul_-45deg,26.4,8.77,-35.0,8.639379797371932,-1.6276316013990737,-5.162187927159414,2.0
Half-Circular,Lens,12,37,,9.42,Simul_+45deg,8.2,2.82,-30.0,9.42477796076938,-1.205771365940052,-4.499999999999999,2.0
Half-Circular,Lens,12,37,,9.42,Simul_+0deg,10.9,3.6,-30.0,9.42477796076938,-1.205771365940052,-4.499999999999999,2.0
Half-Circular,Lens,12,37,,9.42,Simul_-45deg,25.3,8.41,-30.0,9.42477796076938,-1.205771365940052,-4.499999999999999,2.0
Half-Circular,Lens,13,37,,10.21,Simul_+45deg,7.7,2.65,-25.0,10.210176124166829,-0.8432299166701505,-3.803564355666295,2.0
Half-Circular,Lens,13,37,,10.21,Simul_+0deg,11.1,3.59,-25.0,10.210176124166829,-0.8432299166701505,-3.803564355666295,2.0
Half-Circular,Lens,13,37,,10.21,Simul_-45deg,21.8,7.24,-25.0,10.210176124166829,-0.8432299166701505,-3.803564355666295,2.0
Half-Circular,Lens,14,37,,10.99,Simul_+45deg,8.5,2.91,-20.0,10.995574287564276,-0.5427664129268237,-3.0781812899310186,2.0
Half-Circular,Lens,14,37,,10.99,Simul_+0deg,15.6,4.97,-20.0,10.995574287564276,-0.5427664129268237,-3.0781812899310186,2.0
Half-Circular,Lens,14,37,,10.99,Simul_-45deg,14.9,4.93,-20.0,10.995574287564276,-0.5427664129268237,-3.0781812899310186,2.0
Half-Circular,Lens,15,37,,11.78,Simul_+45deg,8.4,2.85,-15.0,11.780972450961725,-0.30666756339838486,-2.3293714059226867,2.0
Half-Circular,Lens,15,37,,11.78,Simul_+0deg,22.1,7.32,-15.0,11.780972450961725,-0.30666756339838486,-2.3293714059226867,2.0
Half-Circular,Lens,15,37,,11.78,Simul_-45deg,13.9,4.61,-15.0,11.780972450961725,-0.30666756339838486,-2.3293714059226867,2.0
Half-Circular,Lens,16,37,,12.56,Simul_+45deg,9.9,3.29,-10.0,12.566370614359172,-0.1367302228901277,-1.562833599002373,2.0
Half-Circular,Lens,16,37,,12.56,Simul_+0deg,25.9,8.57,-10.0,12.566370614359172,-0.1367302228901277,-1.562833599002373,2.0
Half-Circular,Lens,16,37,,12.56,Simul_-45deg,12.5,4.11,-10.0,12.566370614359172,-0.1367302228901277,-1.562833599002373,2.0
Half-Circular,Lens,17,37,,13.35,Simul_+45deg,9.7,3.21,-5.0,13.351768777756622,-0.034247717174290315,-0.7844016847289235,2.0
Half-Circular,Lens,17,37,,13.35,Simul_+0deg,28.1,9.3,-5.0,13.351768777756622,-0.034247717174290315,-0.7844016847289235,2.0
Half-Circular,Lens,17,37,,13.35,Simul_-45deg,12.0,4.02,-5.0,13.351768777756622,-0.034247717174290315,-0.7844016847289235,2.0
Half-Circular,Lens,18,37,,14.13,Simul_+45deg,11.1,3.67,0.0,14.137166941154069,0.0,0.0,2.0
Half-Circular,Lens,18,37,,14.13,Simul_+0deg,28.9,9.57,0.0,14.137166941154069,0.0,0.0,2.0
Half-Circular,Lens,18,37,,14.13,Simul_-45deg,11.1,3.64,0.0,14.137166941154069,0.0,0.0,2.0
Half-Circular,Lens,19,37,,14.92,Simul_+45deg,12.1,4.05,5.0,14.922565104551518,-0.034247717174290315,0.7844016847289235,2.0
Half-Circular,Lens,19,37,,14.92,Simul_+0deg,28.1,9.3,5.0,14.922565104551518,-0.034247717174290315,0.7844016847289235,2.0
Half-Circular,Lens,19,37,,14.92,Simul_-45deg,9.6,3.17,5.0,14.922565104551518,-0.034247717174290315,0.7844016847289235,2.0
Half-Circular,Lens,20,37,,15.7,Simul_+45deg,12.9,4.22,10.0,15.707963267948966,-0.1367302228901277,1.562833599002373,2.0
Half-Circular,Lens,20,37,,15.7,Simul_+0deg,25.8,8.55,10.0,15.707963267948966,-0.1367302228901277,1.562833599002373,2.0
Half-Circular,Lens,20,37,,15.7,Simul_-45deg,9.9,3.29,10.0,15.707963267948966,-0.1367302228901277,1.562833599002373,2.0
Half-Circular,Lens,21,37,,16.49,Simul_+45deg,14.1,4.68,15.0,16.493361431346415,-0.30666756339838486,2.3293714059226867,2.0
Half-Circular,Lens,21,37,,16.49,Simul_+0deg,21.9,7.27,15.0,16.493361431346415,-0.30666756339838486,2.3293714059226867,2.0
Half-Circular,Lens,21,37,,16.49,Simul_-45deg,8.4,2.85,15.0,16.493361431346415,-0.30666756339838486,2.3293714059226867,2.0
Half-Circular,Lens,22,37,,17.27,Simul_+45deg,15.2,5.04,20.0,17.278759594743864,-0.5427664129268237,3.0781812899310186,2.0
Half-Circular,Lens,22,37,,17.27,Simul_+0deg,15.4,4.89,20.0,17.278759594743864,-0.5427664129268237,3.0781812899310186,2.0
Half-Circular,Lens,22,37,,17.27,Simul_-45deg,8.4,2.86,20.0,17.278759594743864,-0.5427664129268237,3.0781812899310186,2.0
Half-Circular,Lens,23,37,,18.06,Simul_+45deg,22.1,7.34,25.0,18.06415775814131,-0.8432299166701505,3.803564355666295,2.0
Half-Circular,Lens,23,37,,18.06,Simul_+0deg,10.8,3.53,25.0,18.06415775814131,-0.8432299166701505,3.803564355666295,2.0
Half-Circular,Lens,23,37,,18.06,Simul_-45deg,7.8,2.69,25.0,18.06415775814131,-0.8432299166701505,3.803564355666295,2.0
Half-Circular,Lens,24,37,,18.84,Simul_+45deg,25.4,8.45,30.0,18.84955592153876,-1.205771365940052,4.499999999999999,2.0
Half-Circular,Lens,24,37,,18.84,Simul_+0deg,10.9,3.59,30.0,18.84955592153876,-1.205771365940052,4.499999999999999,2.0
Half-Circular,Lens,24,37,,18.84,Simul_-45deg,8.0,2.76,30.0,18.84955592153876,-1.205771365940052,4.499999999999999,2.0
Half-Circular,Lens,25,37,,19.63,Simul_+45deg,26.4,8.76,35.0,19.634954084936208,-1.6276316013990737,5.162187927159414,2.0
Half-Circular,Lens,25,37,,19.63,Simul_+0deg,10.4,3.45,35.0,19.634954084936208,-1.6276316013990737,5.162187927159414,2.0
Half-Circular,Lens,25,37,,19.63,Simul_-45deg,8.3,2.82,35.0,19.634954084936208,-1.6276316013990737,5.162187927159414,2.0
Half-Circular,Lens,26,37,,20.41,Simul_+45deg,25.6,8.49,40.0,20.420352248333657,-2.105600011929198,5.785088487178854,2.0
Half-Circular,Lens,26,37,,20.41,Simul_+0deg,8.7,2.93,40.0,20.420352248333657,-2.105600011929198,5.785088487178854,2.0
Half-Circular,Lens,26,37,,20.41,Simul_-45deg,8.8,2.96,40.0,20.420352248333657,-2.105600011929198,5.785088487178854,2.0
Half-Circular,Lens,27,37,,21.2,Simul_+45deg,23.6,7.81,45.0,21.205750411731103,-2.6360389693210715,6.3639610306789285,2.0
Half-Circular,Lens,27,37,,21.2,Simul_+0deg,8.9,3.03,45.0,21.205750411731103,-2.6360389693210715,6.3639610306789285,2.0
Half-Circular,Lens,27,37,,21.2,Simul_-45deg,8.2,2.8,45.0,21.205750411731103,-2.6360389693210715,6.3639610306789285,2.0
Half-Circular,Lens,28,37,,21.98,Simul_+45deg,21.6,7.16,50.0,21.991148575128552,-3.2149115128211454,6.894399988070802,2.0
Half-Circular,Lens,28,37,,21.98,Simul_+0deg,10.6,3.54,50.0,21.991148575128552,-3.2149115128211454,6.894399988070802,2.0
Half-Circular,Lens,28,37,,21.98,Simul_-45deg,6.8,2.43,50.0,21.991148575128552,-3.2149115128211454,6.894399988070802,2.0
Half-Circular,Lens,29,37,,22.77,Simul_+45deg,19.3,6.39,55.0,22.776546738526,-3.8378120728405856,7.372368398600926,2.0
Half-Circular,Lens,29,37,,22.77,Simul_+0deg,11.5,3.77,55.0,22.776546738526,-3.8378120728405856,7.372368398600926,2.0
Half-Circular,Lens,29,37,,22.77,Simul_-45deg,6.4,2.28,55.0,22.776546738526,-3.8378120728405856,7.372368398600926,2.0
Half-Circular,Lens,30,37,,23.55,Simul_+45deg,15.8,5.18,60.0,23.56194490192345,-4.499999999999999,7.794228634059947,2.0
Half-Circular,Lens,30,37,,23.55,Simul_+0deg,11.3,3.74,60.0,23.56194490192345,-4.499999999999999,7.794228634059947,2.0
Half-Circular,Lens,30,37,,23.55,Simul_-45deg,7.3,2.54,60.0,23.56194490192345,-4.499999999999999,7.794228634059947,2.0
Half-Circular,Lens,31,37,,24.34,Simul_+45deg,16.3,5.37,65.0,24.347343065320896,-5.196435644333706,8.15677008332985,2.0
Half-Circular,Lens,31,37,,24.34,Simul_+0deg,10.3,3.39,65.0,24.347343065320896,-5.196435644333706,8.15677008332985,2.0
Half-Circular,Lens,31,37,,24.34,Simul_-45deg,7.1,2.47,65.0,24.347343065320896,-5.196435644333706,8.15677008332985,2.0
Half-Circular,Lens,32,37,,25.12,Simul_+45deg,18.3,5.93,70.0,25.132741228718345,-5.9218187100689805,8.457233587073175,2.0
Half-Circular,Lens,32,37,,25.12,Simul_+0deg,8.8,2.99,70.0,25.132741228718345,-5.9218187100689805,8.457233587073175,2.0
Half-Circular,Lens,32,37,,25.12,Simul_-45deg,6.6,2.33,70.0,25.132741228718345,-5.9218187100689805,8.457233587073175,2.0
Half-Circular,Lens,33,37,,25.91,Simul_+45deg,19.5,6.4,75.0,25.91813939211579,-6.670628594077313,8.693332436601615,2.0
Half-Circular,Lens,33,37,,25.91,Simul_+0deg,7.7,2.65,75.0,25.91813939211579,-6.670628594077313,8.693332436601615,2.0
Half-Circular,Lens,33,37,,25.91,Simul_-45deg,6.3,2.28,75.0,25.91813939211579,-6.670628594077313,8.693332436601615,2.0
Half-Circular,Lens,34,37,,26.7,Simul_+45deg,18.6,6.16,80.0,26.703537555513243,-7.437166400997626,8.863269777109872,2.0
Half-Circular,Lens,34,37,,26.7,Simul_+0deg,8.5,2.91,80.0,26.703537555513243,-7.437166400997626,8.863269777109872,2.0
Half-Circular,Lens,34,37,,26.7,Simul_-45deg,5.9,2.16,80.0,26.703537555513243,-7.437166400997626,8.863269777109872,2.0
Half-Circular,Lens,35,37,,27.48,Simul_+45deg,18.6,6.15,85.0,27.48893571891069,-8.215598315271077,8.96575228282571,2.0
Half-Circular,Lens,35,37,,27.48,Simul_+0deg,10.3,3.44,85.0,27.48893571891069,-8.215598315271077,8.96575228282571,2.0
Half-Circular,Lens,35,37,,27.48,Simul_-45deg,6.9,2.44,85.0,27.48893571891069,-8.215598315271077,8.96575228282571,2.0
Half-Circular,Lens,36,37,,28.27,Simul_+45deg,19.1,6.33,90.0,28.274333882308138,-9.0,9.0,2.0
Half-Circular,Lens,36,37,,28.27,Simul_+0deg,10.0,3.33,90.0,28.274333882308138,-9.0,9.0,2.0
Half-Circular,Lens,36,37,,28.27,Simul_-45deg,7.2,2.52,90.0,28.274333882308138,-9.0,9.0,2.0
